lat,lng
35.5017,66.5064
34.3956,68.8662
35.0467,69.2919
35.5017,66.5064
35.5017,66.5064
37.1043,71.1638
31.9286,70.4592
34.0197,71.5822
33.0001,70.0698
34.5167,69.1833
35.5017,66.5064
32.3745,62.1164
27.5637,68.215
26.4006,68.0372
25.3621,69.7339
25.1216,62.3254
34.7323,71.5338
31.9286,70.4592
31.5714,74.3646
25.3942,68.3736
33.7214,73.0432
27.5637,68.215
25.3942,68.3736
37.189,68.9364
34.6428,66.3024
33.5974,69.2259
33.9953,69.0227
35.9483,66.4213
35.0467,69.2919
31.3918,64.319
26.0305,68.8081
27.5637,68.215
24.5469,67.6279
26.2483,68.4095
34.1198,72.4698
33.6827,70.9589
30.1999,67.0097
24.8542,67.016
25.0434,66.8187
30.1999,67.0097
25.3942,68.3736
26.099,62.364
32.3011,69.5799
35.429,69.7348
35.0467,69.2919
31.6133,65.7101
35.5017,66.5064
32.9029,70.6355
29.0266,66.5936
34.8216,67.8273
35.2597,69.4535
34.4265,70.4515
34.5167,69.1833
30.9667,61.8833
35.5017,66.5064
36.8301,65.043
28.8884,64.4061
31.8326,70.9024
24.8542,67.016
24.6566,68.8386
24.6566,68.8386
27.1806,67.8228
28.2834,68.4387
27.5637,68.215
24.8542,67.016
26.4179,67.8408
33.4491,71.5439
31.8326,70.9024
31.5497,74.3436
33.5319,71.0595
34.1138,71.1672
34.1198,72.4698
34.0158,71.9812
34.1468,73.2144
34.0011,72.9372
35.8462,71.7858
34.8281,71.8408
32.9029,70.6355
34.1532,71.7066
33.0001,70.0698
32.5992,70.8511
34.0197,71.5822
34.2019,72.0525
34.3355,73.2026
33.4491,71.5439
32.2147,70.3773
36.8167,70.1021
33.7214,73.0432
34.0197,71.5822
24.7473,67.923
30.1999,67.0097
30.1999,67.0097
24.8542,67.016
30.1999,67.0097
25.3942,68.3736
34.0197,71.5822
34.0197,71.5822
30.1999,67.0097
34.5167,69.1833
36.4326,64.9207
35.3129,69.5152
36.7341,69.5336
35.0164,69.3445
26.099,62.364
33.1757,68.7304
35.0467,69.2919
36.6009,70.2528
33.7917,69.9094
35.2763,69.2866
28.5833,65.4167
29.5521,66.0228
30.1999,67.0097
26.0465,68.9481
33.8991,70.1008
33.7214,73.0432
25.3942,68.3736
30.1999,67.0097
27.8027,68.2899
25.3942,68.3736
34.0197,71.5822
27.1142,65.5629
35.429,69.7348
31.6133,65.7101
34.1959,70.8318
35.0164,69.3445
35.0166,69.174
33.3395,69.9204
25.0064,67.129
35.9446,68.7151
34.4265,70.4515
35.3129,69.5152
34.1875,70.8233
26.0159,63.8883
31.5497,74.3436
33.9158,71.4218
31.5842,74.3144
29.9999,73.2562
26.5176,67.713
32.9029,70.6355
30.1999,67.0097
25.0434,66.8187
33.6491,73.1034
34.0197,71.5822
30.1999,67.0097
33.7214,73.0432
24.8542,67.016
30.1999,67.0097
25.3942,68.3736
24.8542,67.016
25.3942,68.3736
25.3942,68.3736
34.0197,71.5822
24.8542,67.016
34.5167,69.1833
36.0147,69.5998
31.6133,65.7101
35.2597,69.4535
24.6566,68.8386
35.6256,70.0146
34.5167,69.1833
34.5167,69.1833
26.634,63.338
29.5521,66.0228
29.0353,69.1595
29.5511,67.8322
30.1999,67.0097
26.4567,65.2314
25.1216,62.3254
25.9846,63.3517
30.5802,66.9961
30.1007,67.9382
28.9876,63.5908
25.5316,69.003
27.5271,68.7452
26.8511,68.1264
24.6566,68.8386
26.8629,67.7883
25.3942,68.3736
28.2834,68.4387
26.0465,68.9481
25.8758,68.4133
27.957,68.6378
27.7051,68.8573
27.5637,68.215
26.4179,67.8408
24.8833,68.8166
25.4624,68.7166
26.7328,67.7763
25.4393,68.2902
24.8299,70.4674
28.0013,69.3193
25.3621,69.7339
24.3585,70.7511
24.8542,67.016
26.4179,67.8408
26.5563,67.7163
30.1978,71.4697
33.7214,73.0432
31.4166,73.0833
31.5497,74.3436
24.8542,67.016
33.6007,73.0679
34.8649,72.7105
34.1198,72.4698
35.2287,72.0468
34.3355,73.2026
34.8281,71.8408
34.1532,71.7066
34.3943,72.6151
34.2019,72.0525
33.5319,71.0595
32.5992,70.8511
33.9158,71.4218
34.0158,71.9812
32.9029,70.6355
31.8326,70.9024
34.0011,72.9372
35.8462,71.7858
32.2147,70.3773
34.0197,71.5822
34.9054,72.2048
33.4491,71.5439
33.802,72.9066
31.5497,74.3436
33.7214,73.0432
32.945,70.3013
33.7214,73.0432
27.5637,68.215
24.8542,67.016
25.0434,66.8187
30.1999,67.0097
34.0197,71.5822
24.8542,67.016
24.8542,67.016
25.3942,68.3736
30.1999,67.0097
30.1999,67.0097
30.1999,67.0097
25.3942,68.3736
24.8542,67.016
25.3942,68.3736
25.3942,68.3736
34.8649,72.7105
27.1142,65.5629
28.3009,68.1908
35.3129,69.5152
31.6133,65.7101
34.4265,70.4515
35.429,69.7348
35.1167,69.3
35.3129,69.5152
35.2329,69.5018
34.6134,70.765
27.1806,67.8228
25.3586,67.5833
33.0001,70.0698
27.0906,67.7348
33.7214,73.0432
29.3565,71.6841
24.6566,68.8386
25.4624,68.7166
27.5637,68.215
25.3656,68.3083
25.5316,69.003
28.0013,69.3193
24.7473,67.923
27.7051,68.8573
24.8542,67.016
33.7731,72.3741
31.5497,74.3436
30.8091,73.4225
30.1999,67.0097
30.1999,67.0097
27.7543,68.4518
30.1007,67.9382
34.0197,71.5822
34.0197,71.5822
30.1999,67.0097
30.1999,67.0097
29.702,67.3759
34.9692,71.2717
34.5167,69.1833
35.2763,69.2866
33.5508,68.4225
34.4265,70.4515
24.8542,67.016
37.1997,68.9752
24.7286,68.2602
33.1348,65.0607
35.2597,69.4535
25.3942,68.3736
34.5167,69.1833
36.7341,69.5336
30.1007,67.9382
31.4166,73.0833
30.3443,73.3678
24.9056,67.0822
34.0197,71.5822
26.6921,67.6133
26.2483,68.4095
27.0906,67.7348
24.8833,68.8166
27.0685,68.6141
32.5992,70.8511
32.9029,70.6355
29.9999,73.2562
31.8326,70.9024
34.1198,72.4698
33.9158,71.4218
31.5497,74.3436
25.5316,69.003
34.2019,72.0525
33.7214,73.0432
24.8542,67.016
30.1999,67.0097
30.1999,67.0097
30.1999,67.0097
27.5637,68.215
29.5511,67.8322
30.1999,67.0097
30.1999,67.0097
25.3942,68.3736
34.0197,71.5822
24.8299,70.4674
25.3942,68.3736
34.1468,73.2144
25.3942,68.3736
32.1661,74.1701
30.6644,73.1083
32.4926,74.5313
32.1004,74.8608
32.0678,73.6854
31.1209,74.4131
31.0612,72.9585
31.8025,74.2394
29.6112,73.1376
31.4488,73.6882
31.7292,72.9816
32.9308,72.8554
34.3355,73.2026
28.2834,68.4387
24.9056,67.0822
30.1978,71.4697
34.0197,71.5822
33.6007,73.0679
34.7482,71.0235
35.6149,69.4652
26.0711,62.7139
31.8209,64.57
35.2763,69.2866
32.6268,65.8733
34.0004,68.7135
32.2147,70.3773
24.8833,68.8166
24.8299,70.4674
27.957,68.6378
24.8069,67.1477
27.8388,67.875
26.2483,68.4095
34.7323,71.5338
27.9833,68.0034
29.9999,73.2562
27.3799,67.9151
27.1806,67.8228
26.7328,67.7763
25.4393,68.2902
34.1201,71.1043
34.8352,70.3607
31.8326,70.9024
34.3482,62.1997
35.2271,69.4051
35.2597,69.4535
24.8404,67.1911
24.8404,67.1911
24.6029,68.0789
34.3355,73.2026
25.3942,68.3736
34.0197,71.5822
25.5316,69.003
24.8542,67.016
30.1978,71.4697
31.5497,74.3436
30.1999,67.0097
25.3942,68.3736
32.1661,74.1701
27.666,68.3425
25.3942,68.3736
34.2118,69.0999
24.8069,67.1477
34.9844,70.9051
34.5167,69.1833
34.6925,70.9264
35.2763,69.2866
37.1166,70.58
33.6906,69.3688
35.22,71.5228
34.5167,69.1833
35.6149,69.4652
31.5497,74.3436
24.7473,67.923
34.5655,71.4774
32.1661,74.1701
30.1999,67.0097
35.2271,69.4051
35.2597,69.4535
34.0197,71.5822
30.1999,67.0097
30.1999,67.0097
34.0197,71.5822
34.0197,71.5822
25.3942,68.3736
35.2763,69.2866
35.3129,69.5152
34.4265,70.4515
34.0197,71.5822
32.6268,65.8733
27.7383,66.6433
26.1385,68.2744
36.5283,69.5391
34.5167,69.1833
30.1999,67.0097
28.4326,69.5836
29.9144,71.1606
31.4166,73.0833
33.7218,66.1302
34.0197,71.5822
33.6007,73.0679
34.0197,71.5822
26.0382,63.3722
26.1872,64.4817
37.2843,70.416
35.2597,69.4535
34.8352,70.3607
35.1183,69.2378
34.5167,69.1833
30.1999,67.0097
35.0467,69.2919
24.9056,67.0822
24.8833,68.8166
24.7931,68.1804
34.3355,73.2026
25.5316,69.003
24.8542,67.016
34.9054,72.2048
33.7214,73.0432
35.0467,69.2919
34.0197,71.5822
34.0197,71.5822
30.1999,67.0097
33.7214,73.0432
24.8542,67.016
34.0197,71.5822
25.3942,68.3736
25.3942,68.3736
26.1135,62.0274
35.2818,69.1528
33.9953,69.0227
34.4265,70.4515
36.709,67.1109
37.1166,70.58
31.0058,66.4
34.8731,71.147
32.9051,69.7488
34.4938,69.2743
24.9056,67.0822
30.1999,67.0097
27.2109,68.416
24.7286,68.2602
27.3001,68.614
27.0381,67.8481
33.7214,73.0432
33.2431,72.2673
34.1061,68.5794
34.3355,73.2026
24.8542,67.016
30.1999,67.0097
24.8542,67.016
25.3942,68.3736
25.3942,68.3736
27.5637,68.215
24.8542,67.016
25.3942,68.3736
24.9293,67.1279
24.8542,67.016
30.1999,67.0097
34.2854,70.3863
35.2763,69.2866
35.429,69.7348
35.3129,69.5152
35.2329,69.5018
35.2597,69.4535
26.9817,64.1166
36.729,68.857
36.0147,69.5998
34.5167,69.1833
27.7383,66.6433
34.0011,72.9372
24.8542,67.016
27.957,68.6378
27.666,68.3425
27.1806,67.8228
28.2423,69.1842
27.7589,68.0922
30.8762,74.0551
30.9686,72.4659
36.709,67.1109
24.8546,67.0434
24.9507,67.1317
24.8542,67.016
24.9433,67.071
24.9293,67.1279
24.8714,67.0499
24.8915,66.8254
24.8069,67.1477
24.8979,66.9933
24.8814,67.1611
24.8507,67.2707
31.3497,74.1314
33.7214,73.0432
33.7214,73.0432
34.0197,71.5822
26.099,62.364
33.9425,69.7191
32.7269,67.637
34.5167,69.1833
33.9953,69.0227
36.7341,69.5336
34.5167,69.1833
35.3632,69.5938
34.2409,70.1827
35.0467,69.2919
31.6133,65.7101
24.6566,68.8386
28.2834,68.4387
28.4326,69.5836
25.4393,68.2902
26.0465,68.9481
25.3942,68.3736
25.4624,68.7166
24.8299,70.4674
27.957,68.6378
25.1232,68.5354
28.0013,69.3193
27.5271,68.7452
25.5316,69.003
33.7214,73.0432
27.7383,66.6433
30.1999,67.0097
30.1999,67.0097
35.0164,69.3445
35.3129,69.5152
36.0147,69.5998
31.8326,70.9024
34.0011,72.9372
33.802,72.9066
33.4491,71.5439
35.8462,71.7858
34.3355,73.2026
33.5319,71.0595
24.9578,69.3121
34.1468,73.2144
34.9054,72.2048
32.5992,70.8511
32.2147,70.3773
26.6921,67.6133
34.0158,71.9812
25.7868,68.8057
25.2914,68.8119
33.1175,71.0935
27.2109,68.416
34.1532,71.7066
34.2019,72.0525
34.1198,72.4698
32.9029,70.6355
28.4326,69.5836
33.7731,72.3741
33.7214,73.0432
34.7863,71.5249
34.8277,71.8416
33.9158,71.4218
27.8388,67.875
25.4393,68.2902
26.8511,68.1264
25.3621,69.7339
26.0465,68.9481
28.0013,69.3193
26.7328,67.7763
27.7051,68.8573
24.8299,70.4674
25.5316,69.003
24.7473,67.923
25.3942,68.3736
25.8758,68.4133
28.2834,68.4387
26.2483,68.4095
27.5637,68.215
24.8542,67.016
24.6566,68.8386
25.4624,68.7166
27.5271,68.7452
24.6029,68.0789
34.7323,71.5338
33.6007,73.0679
31.5497,74.3436
32.1661,74.1701
34.7323,71.5338
31.5219,74.2646
28.9876,63.5908
25.9846,63.3517
25.1216,62.3254
29.7945,66.7206
29.0353,69.1595
26.4567,65.2314
29.8977,69.5256
30.1999,67.0097
30.1999,67.0097
30.5802,66.9961
29.5511,67.8322
31.3417,69.4287
24.8542,67.016
30.3705,68.5979
34.0197,71.5822
34.0197,71.5822
34.0197,71.5822
34.0197,71.5822
34.9874,63.1289
35.429,69.7348
35.2763,69.2866
32.6268,65.8733
33.3055,69.5538
35.2597,69.4535
33.6223,70.1574
37.0025,70.9066
35.5017,66.5064
33.301,67.1704
34.5167,69.1833
31.0058,66.4
35.2863,75.6366
25.3942,68.3736
30.1999,67.0097
24.8052,68.3223
26.2483,68.4095
27.197,68.4909
28.4326,69.5836
26.0305,68.8081
27.7051,68.8573
26.7328,67.7763
31.5497,74.3436
34.0197,71.5822
32.0836,72.6711
34.7323,71.5338
28.4164,70.2998
24.8542,67.016
33.7214,73.0432
33.7214,73.0432
33.7214,73.0432
24.7473,67.923
30.1999,67.0097
35.0166,69.174
35.9213,64.7841
35.0166,69.174
33.6007,73.0679
34.7323,71.5338
35.2383,69.7711
35.2763,69.2866
36.709,67.1109
32.928,65.4813
34.4094,69.1573
35.2763,69.2866
32.7076,69.2784
33.5974,69.2259
33.6007,73.0679
25.3942,68.3736
28.2834,68.4387
33.7214,73.0432
34.0197,71.5822
31.5497,74.3436
30.9686,72.4659
33.4491,71.5439
35.3129,69.5152
33.5508,68.4225
31.7377,74.2634
34.1138,71.1672
30.1999,67.0097
24.8542,67.016
24.9293,67.1279
24.9116,67.0284
34.3355,73.2026
34.0197,71.5822
27.5637,68.215
35.6256,70.0146
36.8167,70.1021
35.9446,68.7151
35.1183,69.2378
34.5167,69.1833
36.6009,70.2528
35.2793,68.3789
33.5508,68.4225
31.6133,65.7101
35.2383,69.7711
36.709,67.1109
29.2114,67.7327
24.8069,67.1477
35.2793,68.3789
36.709,67.1109
29.5521,66.0228
34.1468,73.2144
33.4491,71.5439
31.5497,74.3436
35.5017,66.5064
37.0135,68.4476
24.8542,67.016
33.7214,73.0432
34.37,73.4708
28.9876,63.5908
25.3942,68.3736
26.0001,63.0527
35.0166,69.174
36.3041,66.8573
34.3667,69.2167
35.1183,69.2378
33.5974,69.2259
35.6335,69.2602
34.5167,69.1833
32.9705,70.2785
28.4783,66.8986
29.6684,66.7797
29.0266,66.5936
30.1999,67.0097
30.1999,67.0097
25.3861,66.668
29.9053,69.0885
25.0431,68.6556
24.6566,68.8386
33.7214,73.0432
34.8569,71.4299
33.301,67.1704
34.0197,71.5822
34.1532,71.7066
34.6178,71.9724
34.1198,72.4698
34.0011,72.9372
34.8277,71.8416
34.3355,73.2026
30.1999,67.0097
27.957,68.6378
36.0147,69.5998
35.4206,70.9226
35.2383,69.7711
35.429,69.7348
34.2118,69.0999
35.2597,69.4535
35.9552,67.2692
35.2271,69.4051
36.8667,70.3833
35.3129,69.5152
32.8011,70.5083
26.2483,68.4095
27.1806,67.8228
27.5637,68.215
24.8833,68.8166
24.7473,67.923
26.0465,68.9481
24.7473,67.923
25.5316,69.003
24.7406,69.7991
34.1198,72.4698
25.3656,68.3083
24.8299,70.4674
24.8542,67.016
28.0013,69.3193
26.2483,68.4095
25.3942,68.3736
27.5637,68.215
28.2834,68.4387
25.3621,69.7339
26.7328,67.7763
27.7051,68.8573
34.0197,71.5822
24.8814,67.1611
25.0064,67.129
24.8915,66.8254
24.8935,67.2004
24.9293,67.1279
24.8404,67.1911
24.8542,67.016
24.9433,67.071
24.8358,67.3558
24.8714,67.0499
24.8542,67.016
24.9377,66.9618
27.666,68.3425
30.1999,67.0097
24.8542,67.016
25.3942,68.3736
24.8542,67.016
25.3942,68.3736
26.4211,62.8977
29.2114,67.7327
37.1166,70.58
36.709,67.1109
33.5508,68.4225
35.9446,68.7151
35.3129,69.5152
36.7341,69.5336
34.6134,70.765
27.1806,67.8228
27.5271,68.7452
24.9678,68.6771
25.7833,68.8573
27.197,68.4909
27.8388,67.875
31.6122,74.3286
25.3942,68.3736
30.1999,67.0097
27.666,68.3425
34.0197,71.5822
27.5637,68.215
31.6133,65.7101
34.2118,69.0999
33.9953,69.0227
35.429,69.7348
35.429,69.7348
36.0147,69.5998
36.4507,67.8962
35.6256,70.0146
33.1331,67.4536
26.5582,63.6706
28.5467,68.223
34.5167,69.1833
27.5637,68.215
24.9293,67.1279
34.0197,71.5822
34.0197,71.5822
34.5167,69.1833
34.8731,71.147
26.6921,67.6133
33.0001,70.0698
24.7931,68.1804
29.3565,71.6841
34.8277,71.8416
31.5497,74.3436
34.3166,73.1941
34.6439,73.2293
34.3355,73.2026
34.4378,73.2193
34.4982,73.0077
34.5396,73.3499
34.6597,73.457
33.6007,73.0679
33.7214,73.0432
25.3942,68.3736
24.8542,67.016
30.1999,67.0097
30.1999,67.0097
24.8507,67.2707
24.9433,67.071
24.8979,66.9933
24.9293,67.1279
24.8069,67.1477
24.8546,67.0434
24.8814,67.1611
24.9507,67.1317
25.3942,68.3736
24.8915,66.8254
34.0197,71.5822
24.8714,67.0499
33.9953,69.0227
35.6256,70.0146
32.3745,62.1164
24.9433,67.071
37.189,68.9364
32.1058,66.9083
36.0649,69.1334
33.5508,68.4225
26.0001,63.0527
24.9293,67.1279
25.5967,68.7075
33.7214,73.0432
31.5497,74.3436
34.0197,71.5822
34.0197,71.5822
34.3355,73.2026
30.1999,67.0097
25.3942,68.3736
25.3942,68.3736
32.9051,69.7488
26.0001,63.0527
32.1058,66.9083
35.3129,69.5152
35.0467,69.2919
35.2597,69.4535
35.6335,69.2602
35.3129,69.5152
35.6335,69.2602
36.0649,69.1334
35.429,69.7348
37.1166,70.58
33.5508,68.4225
35.9213,64.7841
34.5167,69.1833
27.7383,66.6433
24.7889,68.9655
24.5469,67.6279
27.0685,68.6141
33.7214,73.0432
35.2271,69.4051
33.9991,71.3646
34.3355,73.2026
33.2044,73.1078
34.0197,71.5822
24.8542,67.016
30.1999,67.0097
30.1999,67.0097
34.0197,71.5822
25.3942,68.3736
33.5974,69.2259
34.5167,69.1833
27.5637,68.215
25.3942,68.3736
34.9844,70.9051
35.2329,69.5018
34.0197,71.5822
35.066,69.4976
32.6232,65.4579
36.0649,69.1334
35.5017,66.5064
36.7341,69.5336
30.1999,67.0097
30.764,72.3921
31.4166,73.0833
32.2221,74.2201
33.6007,73.0679
25.3942,68.3736
33.9991,71.3646
31.2453,74.2148
33.6007,73.0679
32.3011,69.5799
33.7214,73.0432
25.3942,68.3736
26.4567,65.2314
35.6335,69.2602
36.6009,70.2528
35.9661,69.6497
30.2158,67.5881
36.0147,69.5998
35.6863,69.3114
34.0197,71.5822
35.3129,69.5152
35.2597,69.4535
34.6134,70.765
36.5729,69.8578
26.099,62.364
29.0266,66.5936
26.0001,63.0527
27.794,66.4895
27.3714,68.0998
28.2359,68.7564
25.3586,67.5833
24.6992,70.1816
25.1735,69.9692
24.8299,70.4674
34.0197,71.5822
24.4666,69.584
24.3585,70.7511
24.7406,69.7991
25.1113,70.2586
24.5199,70.3692
24.5073,70.1598
24.9754,69.9194
25.4711,70.5115
24.2827,70.7852
24.7473,67.923
24.4666,69.584
27.3415,68.7082
24.8833,68.8166
28.4216,69.536
24.6206,67.9607
27.3515,68.5205
25.1533,69.1026
25.8268,69.3752
27.0591,68.2102
27.3714,68.0998
25.5166,69.7666
27.8486,68.6997
27.8388,67.875
29.5511,67.8322
32.8133,69.9697
36.729,68.857
35.429,69.7348
35.1203,70.7449
35.2271,69.4051
35.3632,69.5938
34.9692,71.2717
34.4265,70.4515
34.5167,69.1833
36.4507,67.8962
34.5167,69.1833
31.5759,65.4273
29.3479,66.6365
29.5521,66.0228
29.0353,69.1595
29.5521,66.0228
29.0266,66.5936
29.9053,69.0885
27.5637,68.215
30.3705,68.5979
24.8299,70.4674
27.5637,68.215
25.3942,68.3736
27.7051,68.8573
24.8542,67.016
30.8091,73.4225
27.7051,68.8573
32.5728,74.0789
34.7795,72.3626
35.8462,71.7858
32.2147,70.3773
34.2019,72.0525
35.2066,71.8763
34.0158,71.9812
34.0011,72.9372
33.802,72.9066
34.8649,72.7105
33.4491,71.5439
33.1175,71.0935
34.1138,71.1672
34.7323,71.5338
34.3355,73.2026
32.5992,70.8511
33.5319,71.0595
34.0197,71.5822
34.6565,72.0295
34.1468,73.2144
34.1198,72.4698
32.9029,70.6355
34.8281,71.8408
31.8326,70.9024
34.1532,71.7066
34.1532,71.7066
34.1198,72.4698
24.8935,67.2004
31.542,74.2695
33.6007,73.0679
33.7214,73.0432
33.7214,73.0432
24.8935,67.2004
30.1531,68.5732
29.5521,66.0228
34.5167,69.1833
34.5195,65.2509
35.9446,68.7151
35.3129,69.5152
29.9053,69.0885
29.9053,69.0885
26.3026,68.0857
24.7889,68.9655
24.7286,68.2602
29.3565,71.6841
34.0197,71.5822
31.5497,74.3436
32.9029,70.6355
33.5183,73.9022
27.5637,68.215
27.8027,68.2899
27.5637,68.215
34.0197,71.5822
30.1531,68.5732
25.3942,68.3736
27.7383,66.6433
30.8944,66.4681
29.9053,69.0885
35.6256,70.0146
36.729,68.857
33.1003,68.3116
34.9692,71.2717
31.0058,66.4
34.8085,63.43
31.6133,65.7101
35.1167,69.3
32.7269,67.637
26.0258,63.7178
31.5497,74.3436
29.9053,69.0885
28.4326,69.5836
27.5637,68.215
31.4166,73.0833
25.8185,68.9574
25.5967,68.7075
26.4179,67.8408
24.4628,67.5811
25.9253,68.6228
27.5202,69.0445
24.8687,66.9946
33.7214,73.0432
33.7214,73.0432
33.7214,73.0432
29.5511,67.8322
30.1999,67.0097
24.8542,67.016
25.3942,68.3736
25.3942,68.3736
35.429,69.7348
36.1201,68.6819
35.4167,71.3333
35.429,69.7348
36.0147,69.5998
33.5508,68.4225
35.6256,70.0146
34.5167,69.1833
24.8052,68.3223
26.8629,67.7883
24.8546,67.0434
31.5497,74.3436
34.0197,71.5822
33.7214,73.0432
35.2863,75.6366
33.7214,73.0432
34.37,73.4708
34.5167,69.1833
34.412,70.2963
26.099,62.364
35.2597,69.4535
35.2763,69.2866
35.2271,69.4051
32.85,66.08
35.0467,69.2919
34.9637,63.1
36.709,67.1109
34.5167,69.1833
33.9659,71.5907
34.4811,62.5863
24.7931,68.1804
27.0685,68.6141
32.1661,74.1701
30.1999,67.0097
31.4166,73.0833
24.8299,70.4674
28.2834,68.4387
26.2483,68.4095
25.5316,69.003
25.8758,68.4133
27.7051,68.8573
24.7473,67.923
25.3621,69.7339
25.3942,68.3736
34.0197,71.5822
24.8714,67.0499
33.7731,72.3741
33.7214,73.0432
33.6007,73.0679
31.5497,74.3436
31.5497,74.3436
31.5497,74.3436
30.1999,67.0097
34.0197,71.5822
34.0197,71.5822
34.0197,71.5822
24.8542,67.016
25.3942,68.3736
24.8542,67.016
36.6607,67.0022
31.5497,74.3436
35.3129,69.5152
34.8529,69.1706
35.0397,69.0069
34.9474,68.5123
33.5974,69.2259
31.5497,74.3436
26.0465,68.9481
31.4166,73.0833
24.8542,67.016
30.5301,72.6916
31.5497,74.3436
29.0353,69.1595
30.1999,67.0097
30.1978,71.4697
27.5637,68.215
25.3942,68.3736
25.3942,68.3736
25.3942,68.3736
24.8542,67.016
24.8542,67.016
25.3942,68.3736
33.5974,69.2259
34.3482,62.1997
34.2774,70.3618
34.5167,69.1833
34.6539,61.1978
35.2597,69.4535
35.1183,69.2378
35.3632,69.5938
32.9705,70.2785
27.3001,68.614
34.1198,72.4698
35.1183,69.2378
33.7214,73.0432
24.8542,67.016
31.5497,74.3436
34.0197,71.5822
25.3942,68.3736
25.3942,68.3736
25.3942,68.3736
24.8542,67.016
27.5637,68.215
25.3942,68.3736
33.3395,69.9204
34.9844,70.9051
35.1183,69.2378
34.2435,70.7285
24.7406,69.7991
26.8629,67.7883
25.8758,68.4133
24.7473,67.923
33.4491,71.5439
27.5202,69.0445
25.3942,68.3736
30.1999,67.0097
30.1999,67.0097
30.1999,67.0097
25.3942,68.3736
25.3942,68.3736
24.8542,67.016
24.8542,67.016
27.7051,68.8573
27.5637,68.215
27.8027,68.2899
26.1872,64.4817
35.1167,69.3
34.5167,69.1833
35.0166,69.174
35.6149,69.4652
32.6268,65.8733
35.0467,69.2919
35.1183,69.2378
35.6335,69.2602
35.2329,69.5018
36.2647,68.0155
27.5637,68.215
27.5637,68.215
24.8299,70.4674
25.3621,69.7339
27.1769,68.2937
31.5497,74.3436
24.8542,67.016
30.1999,67.0097
28.0013,69.3193
34.0197,71.5822
34.0197,71.5822
34.0197,71.5822
34.0197,71.5822
26.2483,68.4095
24.7473,67.923
25.3942,68.3736
24.8542,67.016
31.5497,74.3436
30.1978,71.4697
26.0465,68.9481
25.3942,68.3736
25.5316,69.003
33.7214,73.0432
29.7945,66.7206
34.4708,68.6544
34.5167,69.1833
35.1183,69.2378
34.9669,69.265
31.985,65.4728
35.6256,70.0146
33.5508,68.4225
33.9953,69.0227
29.7945,66.7206
26.0001,63.0527
26.9817,64.1166
33.802,72.9066
34.0158,71.9812
34.2019,72.0525
34.7795,72.3626
34.0197,71.5822
32.2147,70.3773
33.1175,71.0935
34.1468,73.2144
34.1198,72.4698
33.4491,71.5439
31.8326,70.9024
32.5992,70.8511
32.9029,70.6355
35.8462,71.7858
33.5319,71.0595
34.1532,71.7066
34.0011,72.9372
30.1999,67.0097
34.4811,62.5863
36.0147,69.5998
36.729,68.857
35.0166,69.174
34.9109,71.1274
37.0659,69.4213
33.5508,68.4225
25.3942,68.3736
34.5167,69.1833
37.189,68.9364
31.5462,65.46
33.7752,69.3395
35.1183,69.2378
35.2597,69.4535
36.7341,69.5336
36.8019,69.3995
36.729,68.857
36.709,67.1109
34.0197,71.5822
30.2248,66.9888
32.6268,69.8063
34.0197,71.5822
24.8542,67.016
34.1138,71.1672
35.429,69.7348
31.6133,65.7101
36.7341,69.5336
35.6863,69.3114
36.729,68.857
34.4265,70.4515
35.6149,69.4652
24.8684,66.9178
34.7632,71.4089
35.6335,69.2602
30.1999,67.0097
30.0374,70.6383
34.3482,62.1997
33.9223,65.934
36.709,67.1109
31.6133,65.7101
36.2224,69.1504
34.5167,69.1833
32.6357,62.4654
32.9705,70.2785
32.8264,70.7376
31.0603,73.6183
25.8277,66.6227
25.8277,66.6227
32.2898,72.2813
32.961,69.918
34.5167,69.1833
33.301,67.1704
34.0197,71.5822
34.0011,72.9372
32.9705,70.2785
34.9474,68.5123
34.8731,71.147
36.9853,69.3791
36.6676,65.7529
35.429,69.7348
35.1459,69.2696
26.0159,63.8883
33.7214,73.0432
33.9158,71.4218
25.1216,62.3254
25.3942,68.3736
26.0349,64.2883
24.8542,67.016
33.3395,69.9204
36.7341,69.5336
36.7341,69.5336
35.3129,69.5152
36.0047,68.0383
34.6134,70.765
34.5717,70.5886
35.22,71.5228
33.0001,70.0698
32.1058,66.9083
32.85,66.08
34.7323,71.5338
34.0197,71.5822
25.4624,68.7166
32.4742,70.0026
25.3942,68.3736
33.9991,71.3646
25.3942,68.3736
25.3942,68.3736
27.5637,68.215
30.1999,67.0097
30.1978,71.4697
24.8542,67.016
29.9053,69.0885
26.3091,63.1537
33.9369,71.4892
37.189,68.9364
35.2763,69.2866
35.6256,70.0146
34.6479,70.8975
32.1058,66.9083
31.5497,74.3436
37.1166,70.58
34.5167,69.1833
36.709,67.1109
34.5167,69.1833
31.6133,65.7101
35.5635,67.8351
25.1216,62.3254
29.1299,69.1208
33.4491,71.5439
29.3565,71.6841
31.5497,74.3436
34.7863,71.5249
34.5167,69.1833
29.1299,69.1208
32.4926,74.5313
32.9741,70.1988
34.0197,71.5822
30.1999,67.0097
33.9548,71.4938
35.6149,69.4652
34.5167,69.1833
31.6133,65.7101
34.5167,69.1833
35.6149,69.4652
27.7383,66.6433
36.0286,70.7725
35.2383,69.7711
34.5167,69.1833
24.7286,68.2602
25.2914,68.8119
25.3586,67.5833
33.7475,72.8102
34.9204,69.1773
